date;asset;indexed_value
2022-02-08;ETF;1572,21
2022-02-09;ETF;1597,0
2022-02-10;ETF;1573,91
2022-02-11;ETF;1544,01
2022-02-14;ETF;1538,27
2022-02-15;ETF;1565,23
2022-02-16;ETF;1568,8
2022-02-17;ETF;1538,43
2022-02-18;ETF;1526,96
2022-02-22;ETF;1509,3
2022-02-23;ETF;1487,92
2022-02-24;ETF;1494,12
2022-02-25;ETF;1527,27
2022-02-28;ETF;1516,58
2022-03-01;ETF;1490,86
2022-03-02;ETF;1512,24
2022-03-03;ETF;1496,9
2022-03-04;ETF;1474,75
2022-03-07;ETF;1428,88
2022-03-08;ETF;1427,18
2022-03-09;ETF;1470,41
2022-03-10;ETF;1458,79
2022-03-11;ETF;1438,65
2022-03-14;ETF;1429,35
2022-03-15;ETF;1451,66
2022-03-16;ETF;1500,78
2022-03-17;ETF;1516,12
2022-03-18;ETF;1532,85
2022-03-21;ETF;1527,43
2022-03-22;ETF;1545,87
2022-03-23;ETF;1528,51
2022-03-24;ETF;1546,18
2022-03-25;ETF;1549,12
2022-03-28;ETF;1555,16
2022-03-29;ETF;1580,11
2022-03-30;ETF;1571,28
2022-03-31;ETF;1546,02
2022-04-01;ETF;1556,09
2022-04-04;ETF;1571,12
2022-04-05;ETF;1548,65
2022-04-06;ETF;1530,84
2022-04-07;ETF;1534,09
2022-04-08;ETF;1532,7
2022-04-11;ETF;1510,85
2022-04-12;ETF;1502,48
2022-04-13;ETF;1520,61
2022-04-14;ETF;1504,65
2022-04-18;ETF;1502,17
2022-04-19;ETF;1518,13
2022-04-20;ETF;1519,53
2022-04-21;ETF;1495,97
2022-04-22;ETF;1462,35
2022-04-25;ETF;1464,68
2022-04-26;ETF;1424,24
2022-04-27;ETF;1429,66
2022-04-28;ETF;1459,56
2022-04-29;ETF;1421,29
2022-05-02;ETF;1425,94
2022-05-03;ETF;1434,62
2022-05-04;ETF;1468,39
2022-05-05;ETF;1418,35
2022-05-06;ETF;1404,25
2022-05-09;ETF;1359,78
2022-05-10;ETF;1364,58
2022-05-11;ETF;1347,54
2022-05-12;ETF;1345,68
2022-05-13;ETF;1381,16
2022-05-16;ETF;1376,67
2022-05-17;ETF;1404,56
2022-05-18;ETF;1357,61
2022-05-19;ETF;1358,85
2022-05-20;ETF;1362,72
2022-05-23;ETF;1384,73
2022-05-24;ETF;1373,26
2022-05-25;ETF;1382,71
2022-05-26;ETF;1405,49
2022-05-27;ETF;1434,15
2022-05-31;ETF;1427,64
2022-06-01;ETF;1417,11
2022-06-02;ETF;1445,62
2022-06-03;ETF;1421,6
2022-06-06;ETF;1426,71
2022-06-07;ETF;1437,56
2022-06-08;ETF;1424,08
2022-06-09;ETF;1390,88
2022-06-10;ETF;1354,76
2022-06-13;ETF;1304,56
2022-06-14;ETF;1300,65
2022-06-15;ETF;1320,51
2022-06-16;ETF;1281,88
2022-06-17;ETF;1281,26
2022-06-21;ETF;1309,87
2022-06-22;ETF;1302,37
2022-06-23;ETF;1309,87
2022-06-24;ETF;1349,75
2022-06-27;ETF;1345,84
2022-06-28;ETF;1325,98
2022-06-29;ETF;1322,38
2022-06-30;ETF;1311,91
2022-07-01;ETF;1321,13
2022-07-05;ETF;1314,41
2022-07-06;ETF;1316,29
2022-07-07;ETF;1337,24
2022-07-08;ETF;1336,3
2022-07-11;ETF;1317,38
2022-07-12;ETF;1309,25
2022-07-13;ETF;1303,93
2022-07-14;ETF;1295,02
2022-07-15;ETF;1317,07
2022-07-18;ETF;1313,47
2022-07-19;ETF;1346,78
2022-07-20;ETF;1351,0
2022-07-21;ETF;1364,76
2022-07-22;ETF;1353,19
2022-07-25;ETF;1357,41
2022-07-26;ETF;1340,99
2022-07-27;ETF;1373,83
2022-07-28;ETF;1386,97
2022-07-29;ETF;1404,64
2022-08-01;ETF;1400,11
2022-08-02;ETF;1389,16
2022-08-03;ETF;1406,99
2022-08-04;ETF;1409,18
2022-08-05;ETF;1404,8
2022-08-08;ETF;1405,42
2022-08-09;ETF;1398,7
2022-08-10;ETF;1427,94
2022-08-11;ETF;1429,19
2022-08-12;ETF;1448,9
2022-08-15;ETF;1448,59
2022-08-16;ETF;1449,68
2022-08-17;ETF;1439,2
2022-08-18;ETF;1438,73
2022-08-19;ETF;1419,5
2022-08-22;ETF;1392,76
2022-08-23;ETF;1392,6
2022-08-24;ETF;1396,2
2022-08-25;ETF;1416,84
2022-08-26;ETF;1374,62
2022-08-29;ETF;1366,17
2022-08-30;ETF;1352,1
2022-08-31;ETF;1343,34
2022-09-01;ETF;1340,06
2022-09-02;ETF;1328,48
2022-09-06;ETF;1321,13
2022-09-07;ETF;1340,84
2022-09-08;ETF;1347,09
2022-09-09;ETF;1371,96
2022-09-12;ETF;1388,85
2022-09-13;ETF;1333,96
2022-09-14;ETF;1339,27
2022-09-15;ETF;1325,36
2022-09-16;ETF;1313,47
2022-09-19;ETF;1322,07
2022-09-20;ETF;1305,81
2022-09-21;ETF;1284,38
2022-09-22;ETF;1274,84
2022-09-23;ETF;1248,1
2022-09-26;ETF;1233,25
2022-09-27;ETF;1229,18
2022-09-28;ETF;1254,36
2022-09-29;ETF;1230,74
2022-09-30;ETF;1217,14
2022-10-03;ETF;1246,07
2022-10-04;ETF;1288,61
2022-10-05;ETF;1282,82
2022-10-06;ETF;1267,96
2022-10-07;ETF;1235,75
2022-10-10;ETF;1225,89
2022-10-11;ETF;1215,57
2022-10-12;ETF;1212,29
2022-10-13;ETF;1239,66
2022-10-14;ETF;1213,38
2022-10-17;ETF;1244,82
2022-10-18;ETF;1256,55
2022-10-19;ETF;1243,72
2022-10-20;ETF;1237,78
2022-10-21;ETF;1264,05
2022-10-24;ETF;1267,81
2022-10-25;ETF;1290,17
2022-10-26;ETF;1290,33
2022-10-27;ETF;1282,51
2022-10-28;ETF;1302,99
2022-10-31;ETF;1294,39
2022-11-01;ETF;1295,64
2022-11-02;ETF;1269,06
2022-11-03;ETF;1257,95
2022-11-04;ETF;1287,51
2022-11-07;ETF;1295,64
2022-11-08;ETF;1304,71
2022-11-09;ETF;1280,63
2022-11-10;ETF;1349,28
2022-11-11;ETF;1369,77
2022-11-14;ETF;1357,41
2022-11-15;ETF;1370,55
2022-11-16;ETF;1360,23
2022-11-17;ETF;1356,94
2022-11-18;ETF;1359,6
2022-11-21;ETF;1352,1
2022-11-22;ETF;1368,99
2022-11-23;ETF;1379,62
2022-11-25;ETF;1380,72
2022-11-28;ETF;1360,7
2022-11-29;ETF;1363,51
2022-11-30;ETF;1402,3
2022-12-01;ETF;1404,33
2022-12-02;ETF;1403,08
2022-12-05;ETF;1379,15
2022-12-06;ETF;1364,45
2022-12-07;ETF;1361,95
2022-12-08;ETF;1372,43
2022-12-09;ETF;1365,86
2022-12-12;ETF;1378,06
2022-12-13;ETF;1390,76
2022-12-14;ETF;1385,4
2022-12-15;ETF;1351,36
2022-12-16;ETF;1338,28
2022-12-19;ETF;1330,09
2022-12-20;ETF;1333,08
2022-12-21;ETF;1350,57
2022-12-22;ETF;1334,34
2022-12-23;ETF;1340,49
2022-12-27;ETF;1340,01
2022-12-28;ETF;1322,68
2022-12-29;ETF;1345,69
2022-12-30;ETF;1337,65
2023-01-03;ETF;1337,97
2023-01-04;ETF;1354,99
2023-01-05;ETF;1341,12
2023-01-06;ETF;1372,16
2023-01-09;ETF;1375,16
2023-01-10;ETF;1382,88
2023-01-11;ETF;1397,38
2023-01-12;ETF;1407,15
2023-01-13;ETF;1413,45
2023-01-17;ETF;1412,51
2023-01-18;ETF;1397,06
2023-01-19;ETF;1391,55
2023-01-20;ETF;1413,14
2023-01-23;ETF;1425,59
2023-01-24;ETF;1423,7
2023-01-25;ETF;1427,01
2023-01-26;ETF;1439,14
2023-01-27;ETF;1439,93
2023-01-30;ETF;1422,59
2023-01-31;ETF;1438,04
2023-02-01;ETF;1452,69
2023-02-02;ETF;1464,51
2023-02-03;ETF;1447,65
2023-02-06;ETF;1435,67
2023-02-07;ETF;1450,96
2023-02-08;ETF;1438,51
2023-02-09;ETF;1432,21
2023-02-10;ETF;1430,95
2023-02-13;ETF;1446,07
2023-02-14;ETF;1446,86
2023-02-15;ETF;1447,81
2023-02-16;ETF;1433,15
2023-02-17;ETF;1429,53
2023-02-21;ETF;1405,1
2023-02-22;ETF;1401,32
2023-02-23;ETF;1408,09
2023-02-24;ETF;1389,34
2023-02-27;ETF;1397,54
2023-02-28;ETF;1390,29
2023-03-01;ETF;1393,28
2023-03-02;ETF;1400,84
2023-03-03;ETF;1421,96
2023-03-06;ETF;1421,02
2023-03-07;ETF;1398,64
2023-03-08;ETF;1401,63
2023-03-09;ETF;1379,1
2023-03-10;ETF;1360,97
2023-03-13;ETF;1357,51
2023-03-14;ETF;1376,26
2023-03-15;ETF;1357,19
2023-03-16;ETF;1379,25
2023-03-17;ETF;1364,28
2023-03-20;ETF;1377,52
2023-03-21;ETF;1395,8
2023-03-22;ETF;1380,83
2023-03-23;ETF;1384,46
2023-03-24;ETF;1387,76
2023-03-27;ETF;1392,65
2023-03-28;ETF;1393,91
2023-03-29;ETF;1410,93
2023-03-30;ETF;1422,44
2023-03-31;ETF;1436,62
2023-04-03;ETF;1444,97
2023-04-04;ETF;1439,93
2023-04-05;ETF;1432,52
2023-04-06;ETF;1438,19
2023-04-10;ETF;1439,14
2023-04-11;ETF;1441,98
2023-04-12;ETF;1439,61
2023-04-13;ETF;1458,84
2023-04-14;ETF;1454,58
2023-04-17;ETF;1457,26
2023-04-18;ETF;1459,94
2023-04-19;ETF;1456,95
2023-04-20;ETF;1451,59
2023-04-21;ETF;1452,54
2023-04-24;ETF;1453,17
2023-04-25;ETF;1429,84
2023-04-26;ETF;1426,22
2023-04-27;ETF;1450,64
2023-04-28;ETF;1459,15
2023-05-01;ETF;1457,26
2023-05-02;ETF;1440,87
2023-05-03;ETF;1435,67
2023-05-04;ETF;1430,47
2023-05-05;ETF;1454,74
2023-05-08;ETF;1455,37
2023-05-09;ETF;1449,23
2023-05-10;ETF;1452,85
2023-05-11;ETF;1449,23
2023-05-12;ETF;1445,13
2023-05-15;ETF;1455,06
2023-05-16;ETF;1443,39
2023-05-17;ETF;1456,95
2023-05-18;ETF;1464,2
2023-05-19;ETF;1465,14
2023-05-22;ETF;1467,35
2023-05-23;ETF;1448,91
2023-05-24;ETF;1435,51
2023-05-25;ETF;1441,35
2023-05-26;ETF;1460,26
2023-05-30;ETF;1454,27
2023-05-31;ETF;1443,87
2023-06-01;ETF;1461,05
2023-06-02;ETF;1482,79
2023-06-05;ETF;1478,85
2023-06-06;ETF;1485,94
2023-06-07;ETF;1478,03
2023-06-08;ETF;1488,7
2023-06-09;ETF;1490,77
2023-06-12;ETF;1501,59
2023-06-13;ETF;1513,22
2023-06-14;ETF;1516,88
2023-06-15;ETF;1534,07
2023-06-16;ETF;1529,61
2023-06-20;ETF;1515,6
2023-06-21;ETF;1510,35
2023-06-22;ETF;1510,67
2023-06-23;ETF;1495,07
2023-06-26;ETF;1492,52
2023-06-27;ETF;1508,28
2023-06-28;ETF;1508,12
2023-06-29;ETF;1510,67
2023-06-30;ETF;1527,39
2023-07-03;ETF;1531,05
2023-07-05;ETF;1523,56
2023-07-06;ETF;1504,78
2023-07-07;ETF;1507,8
2023-07-10;ETF;1511,62
2023-07-11;ETF;1523,56
2023-07-12;ETF;1541,87
2023-07-13;ETF;1559,38
2023-07-14;ETF;1555,09
2023-07-17;ETF;1559,07
2023-07-18;ETF;1567,82
2023-07-19;ETF;1569,73
2023-07-20;ETF;1559,23
2023-07-21;ETF;1560,02
2023-07-24;ETF;1565,59
2023-07-25;ETF;1570,69
2023-07-26;ETF;1572,76
2023-07-27;ETF;1562,89
2023-07-28;ETF;1579,29
2023-07-31;ETF;1582,31
2023-08-01;ETF;1571,33
2023-08-02;ETF;1545,37
2023-08-03;ETF;1541,71
2023-08-04;ETF;1538,53
2023-08-07;ETF;1548,88
2023-08-08;ETF;1539,96
2023-08-09;ETF;1533,43
2023-08-10;ETF;1535,82
2023-08-11;ETF;1530,09
2023-08-14;ETF;1533,12
2023-08-15;ETF;1514,33
2023-08-16;ETF;1502,71
2023-08-17;ETF;1492,84
2023-08-18;ETF;1492,2
2023-08-21;ETF;1500,0
2023-08-22;ETF;1496,66
2023-08-23;ETF;1514,33
2023-08-24;ETF;1495,07
2023-08-25;ETF;1504,14
2023-08-28;ETF;1515,76
2023-08-29;ETF;1537,26
2023-08-30;ETF;1541,08
2023-08-31;ETF;1536,3
2023-09-01;ETF;1540,6
2023-09-05;ETF;1531,68
2023-09-06;ETF;1522,77
2023-09-07;ETF;1517,04
2023-09-08;ETF;1517,67
2023-09-11;ETF;1530,73
2023-09-12;ETF;1523,41
2023-09-13;ETF;1523,88
2023-09-14;ETF;1537,89
2023-09-15;ETF;1525,47
2023-09-18;ETF;1523,88
2023-09-19;ETF;1520,54
2023-09-20;ETF;1510,67
2023-09-21;ETF;1485,67
2023-09-22;ETF;1484,72
2023-09-25;ETF;1486,63
2023-09-26;ETF;1464,98
2023-09-27;ETF;1465,61
2023-09-28;ETF;1474,69
2023-09-29;ETF;1470,55
2023-10-02;ETF;1464,02
2023-10-03;ETF;1444,44
2023-10-04;ETF;1450,65
2023-10-05;ETF;1454,31
2023-10-06;ETF;1472,3
2023-10-09;ETF;1477,55
2023-10-10;ETF;1489,97
2023-10-11;ETF;1496,82
2023-10-12;ETF;1485,36
2023-10-13;ETF;1476,92
2023-10-16;ETF;1490,45
2023-10-17;ETF;1491,09
2023-10-18;ETF;1469,75
2023-10-19;ETF;1456,54
2023-10-20;ETF;1439,19
2023-10-23;ETF;1438,07
2023-10-24;ETF;1448,58
2023-10-25;ETF;1430,11
2023-10-26;ETF;1415,47
2023-10-27;ETF;1410,37
2023-10-30;ETF;1426,77
2023-10-31;ETF;1433,14
2023-11-01;ETF;1447,47
2023-11-02;ETF;1476,12
2023-11-03;ETF;1493,16
2023-11-06;ETF;1494,43
2023-11-07;ETF;1493,63
2023-11-08;ETF;1493,32
2023-11-09;ETF;1484,4
2023-11-10;ETF;1501,44
2023-11-13;ETF;1501,75
2023-11-14;ETF;1534,55
2023-11-15;ETF;1537,73
2023-11-16;ETF;1536,62
2023-11-17;ETF;1543,46
2023-11-20;ETF;1554,29
2023-11-21;ETF;1550,15
2023-11-22;ETF;1554,45
2023-11-24;ETF;1558,27
2023-11-27;ETF;1554,13
2023-11-28;ETF;1556,68
2023-11-29;ETF;1556,52
2023-11-30;ETF;1560,5
2023-12-01;ETF;1572,12
2023-12-04;ETF;1562,41
2023-12-05;ETF;1559,38
2023-12-06;ETF;1556,36
2023-12-07;ETF;1566,39
2023-12-08;ETF;1571,48
2023-12-11;ETF;1577,06
2023-12-12;ETF;1582,15
2023-12-13;ETF;1603,96
2023-12-14;ETF;1614,31
2023-12-15;ETF;1607,46
2023-12-18;ETF;1614,63
2023-12-19;ETF;1626,25
2023-12-20;ETF;1603,62
2023-12-21;ETF;1623,71
2023-12-22;ETF;1626,12
2023-12-26;ETF;1634,0
2023-12-27;ETF;1638,66
2023-12-28;ETF;1638,66
2023-12-29;ETF;1635,6
2024-01-02;ETF;1621,62
2024-01-03;ETF;1608,76
2024-01-04;ETF;1607,0
2024-01-05;ETF;1608,44
2024-01-08;ETF;1627,73
2024-01-09;ETF;1620,34
2024-01-10;ETF;1627,89
2024-01-11;ETF;1627,09
2024-01-12;ETF;1630,46
2024-01-16;ETF;1616,16
2024-01-17;ETF;1603,78
2024-01-18;ETF;1617,76
2024-01-19;ETF;1634,0
2024-01-22;ETF;1636,57
2024-01-23;ETF;1639,94
2024-01-24;ETF;1645,41
2024-01-25;ETF;1652,0
2024-01-26;ETF;1653,44
2024-01-29;ETF;1664,37
2024-01-30;ETF;1661,64
2024-01-31;ETF;1640,1
2024-02-01;ETF;1660,51
2024-02-02;ETF;1667,26
2024-02-05;ETF;1660,84
2024-02-06;ETF;1670,48
2024-02-07;ETF;1679,0
2024-02-08;ETF;1678,68
2024-02-09;ETF;1687,68
2024-02-12;ETF;1689,76
2024-02-13;ETF;1662,93
2024-02-14;ETF;1681,25
2024-02-15;ETF;1694,75
2024-02-16;ETF;1690,57
2024-02-20;ETF;1685,75
2024-02-21;ETF;1686,23
2024-02-22;ETF;1715,32
2024-02-23;ETF;1715,96
2024-02-26;ETF;1711,3
2024-02-27;ETF;1714,68
2024-02-28;ETF;1707,44
2024-02-29;ETF;1714,03
2024-03-01;ETF;1730,59
2024-03-04;ETF;1728,02
2024-03-05;ETF;1714,03
2024-03-06;ETF;1727,37
2024-03-07;ETF;1745,37
2024-03-08;ETF;1736,85
2024-03-11;ETF;1733,32
2024-03-12;ETF;1750,84
2024-03-13;ETF;1748,59
2024-03-14;ETF;1741,68
2024-03-15;ETF;1732,84
2024-03-18;ETF;1739,91
2024-03-19;ETF;1746,02
2024-03-20;ETF;1763,69
2024-03-21;ETF;1767,55
2024-03-22;ETF;1763,37
2024-03-25;ETF;1759,84
2024-03-26;ETF;1757,43
2024-03-27;ETF;1770,28
2024-03-28;ETF;1769,96
2024-04-01;ETF;1765,78
2024-04-02;ETF;1755,34
2024-04-03;ETF;1759,52
2024-04-04;ETF;1741,84
2024-04-05;ETF;1755,5
2024-04-08;ETF;1759,19
2024-04-09;ETF;1761,77
2024-04-10;ETF;1741,68
2024-04-11;ETF;1751,96
2024-04-12;ETF;1724,96
2024-04-15;ETF;1708,25
2024-04-16;ETF;1699,25
2024-04-17;ETF;1692,98
2024-04-18;ETF;1690,57
2024-04-19;ETF;1680,12
2024-04-22;ETF;1697,16
2024-04-23;ETF;1716,12
2024-04-24;ETF;1715,16
2024-04-25;ETF;1709,85
2024-04-26;ETF;1725,76
2024-04-29;ETF;1733,32
2024-04-30;ETF;1707,12
2024-05-01;ETF;1702,62
2024-05-02;ETF;1723,84
2024-05-03;ETF;1742,64
2024-05-06;ETF;1758,39
2024-05-07;ETF;1758,87
2024-05-08;ETF;1757,91
2024-05-09;ETF;1768,52
2024-05-10;ETF;1770,77
2024-05-13;ETF;1771,89
2024-05-14;ETF;1781,69
2024-05-15;ETF;1802,1
2024-05-16;ETF;1798,41
2024-05-17;ETF;1802,59
2024-05-20;ETF;1803,71
2024-05-21;ETF;1804,03
2024-05-22;ETF;1795,52
2024-05-23;ETF;1783,62
2024-05-24;ETF;1795,19
2024-05-28;ETF;1795,68
2024-05-29;ETF;1777,52
2024-05-30;ETF;1773,02
2024-05-31;ETF;1785,23
2024-06-03;ETF;1788,77
2024-06-04;ETF;1786,35
2024-06-05;ETF;1806,93
2024-06-06;ETF;1808,69
2024-06-07;ETF;1799,69
2024-06-10;ETF;1805,0
2024-06-11;ETF;1801,35
2024-06-12;ETF;1818,69
2024-06-13;ETF;1813,02
2024-06-14;ETF;1809,62
2024-06-17;ETF;1821,12
2024-06-18;ETF;1828,58
2024-06-20;ETF;1824,85
2024-06-21;ETF;1817,56
2024-06-24;ETF;1819,18
2024-06-25;ETF;1824,69
2024-06-26;ETF;1822,58
2024-06-27;ETF;1825,18
2024-06-28;ETF;1821,61
2024-07-01;ETF;1824,69
2024-07-02;ETF;1834,41
2024-07-03;ETF;1847,7
2024-07-05;ETF;1858,24
2024-07-08;ETF;1858,24
2024-07-09;ETF;1857,75
2024-07-10;ETF;1876,71
2024-07-11;ETF;1869,42
2024-07-12;ETF;1883,03
2024-07-15;ETF;1881,09
2024-07-16;ETF;1891,14
2024-07-17;ETF;1867,31
2024-07-18;ETF;1851,43
2024-07-19;ETF;1839,27
2024-07-22;ETF;1858,24
2024-07-23;ETF;1851,92
2024-07-24;ETF;1815,45
2024-07-25;ETF;1806,21
2024-07-26;ETF;1827,61
2024-07-29;ETF;1825,99
2024-07-30;ETF;1819,83
2024-07-31;ETF;1849,65
2024-08-01;ETF;1816,75
2024-08-02;ETF;1784,82
2024-08-05;ETF;1737,98
2024-08-06;ETF;1749,81
2024-08-07;ETF;1746,57
2024-08-08;ETF;1783,36
2024-08-09;ETF;1791,3
2024-08-12;ETF;1792,6
2024-08-13;ETF;1820,15
2024-08-14;ETF;1825,01
2024-08-15;ETF;1854,02
2024-08-16;ETF;1860,51
2024-08-19;ETF;1879,14
2024-08-20;ETF;1874,44
2024-08-21;ETF;1884,17
2024-08-22;ETF;1869,26
2024-08-23;ETF;1894,54
2024-08-26;ETF;1887,57
2024-08-27;ETF;1891,3
2024-08-28;ETF;1880,93
2024-08-29;ETF;1882,55
2024-08-30;ETF;1895,84
2024-09-03;ETF;1859,53
2024-09-04;ETF;1853,86
2024-09-05;ETF;1851,59
2024-09-06;ETF;1820,15
2024-09-09;ETF;1838,95
2024-09-10;ETF;1841,54
2024-09-11;ETF;1857,75
2024-09-12;ETF;1873,96
2024-09-13;ETF;1883,36
2024-09-16;ETF;1889,84
2024-09-17;ETF;1887,89
2024-09-18;ETF;1882,55
2024-09-19;ETF;1916,09
2024-09-20;ETF;1908,48
2024-09-23;ETF;1915,77
2024-09-24;ETF;1928,9
2024-09-25;ETF;1920,79
2024-09-26;ETF;1942,19
2024-09-27;ETF;1937,65
2024-09-30;ETF;1937,49
2024-10-01;ETF;1925,17
2024-10-02;ETF;1929,71
2024-10-03;ETF;1920,14
2024-10-04;ETF;1936,35
2024-10-07;ETF;1924,2
2024-10-08;ETF;1929,22
2024-10-09;ETF;1937,16
2024-10-10;ETF;1935,22
2024-10-11;ETF;1947,37
2024-10-14;ETF;1957,42
2024-10-15;ETF;1937,0
2024-10-16;ETF;1944,78
2024-10-17;ETF;1943,97
2024-10-18;ETF;1955,31
2024-10-21;ETF;1945,91
2024-10-22;ETF;1941,7
2024-10-23;ETF;1924,52
2024-10-24;ETF;1929,06
2024-10-25;ETF;1925,66
2024-10-28;ETF;1935,7
2024-10-29;ETF;1934,57
2024-10-30;ETF;1925,98
2024-10-31;ETF;1896,97
2024-11-01;ETF;1904,26
2024-11-04;ETF;1903,94
2024-11-05;ETF;1926,14
2024-11-06;ETF;1949,15
2024-11-07;ETF;1971,03
2024-11-08;ETF;1965,85
2024-11-11;ETF;1968,28
2024-11-12;ETF;1953,69
2024-11-13;ETF;1949,8
2024-11-14;ETF;1940,73
2024-11-15;ETF;1922,74
2024-11-18;ETF;1932,3
2024-11-19;ETF;1937,65
2024-11-20;ETF;1937,65
2024-11-21;ETF;1944,94
2024-11-22;ETF;1951,91
2024-11-25;ETF;1958,72
2024-11-26;ETF;1961,63
2024-11-27;ETF;1960,17
2024-11-29;ETF;1973,46
2024-12-02;ETF;1977,68
2024-12-03;ETF;1981,24
2024-12-04;ETF;1991,78
2024-12-05;ETF;1992,91
2024-12-06;ETF;1995,34
2024-12-09;ETF;1990,64
2024-12-10;ETF;1978,81
2024-12-11;ETF;1992,91
2024-12-12;ETF;1980,43
2024-12-13;ETF;1978,16
2024-12-16;ETF;1982,22
2024-12-17;ETF;1974,63
2024-12-18;ETF;1915,94
2024-12-19;ETF;1916,1
2024-12-20;ETF;1931,14
2024-12-23;ETF;1943,08
2024-12-24;ETF;1959,43
2024-12-26;ETF;1961,06
2024-12-27;ETF;1946,18
2024-12-30;ETF;1926,24
2024-12-31;ETF;1921,01
2025-01-02;ETF;1917,24
2025-01-03;ETF;1937,19
2025-01-06;ETF;1950,6
2025-01-07;ETF;1931,8
2025-01-08;ETF;1931,96
2025-01-10;ETF;1902,53
2025-01-13;ETF;1902,2
2025-01-14;ETF;1907,6
2025-01-15;ETF;1938,66
2025-01-16;ETF;1938,83
2025-01-17;ETF;1955,34
2025-01-21;ETF;1977,57
2025-01-22;ETF;1984,77
2025-01-23;ETF;1995,72
2025-01-24;ETF;1995,56
2025-01-27;ETF;1971,69
2025-01-28;ETF;1984,77
2025-01-29;ETF;1978,88
2025-01-30;ETF;1994,09
2025-01-31;ETF;1981,33
2025-02-03;ETF;1965,31
2025-02-04;ETF;1983,13
2025-02-05;ETF;1992,78
2025-02-06;ETF;1999,64
2025-02-07;ETF;1983,62
2025-02-10;ETF;1999,64
2025-02-11;ETF;1999,97
2025-02-12;ETF;1998,17
2025-02-13;ETF;2021,39
2025-02-14;ETF;2021,06
2025-02-18;ETF;2029,4
2025-02-19;ETF;2026,95
2025-02-20;ETF;2024,17
2025-02-21;ETF;1996,7
2025-02-24;ETF;1986,07
2025-02-25;ETF;1982,97
2025-02-26;ETF;1986,73
2025-02-27;ETF;1956,48
2025-02-28;ETF;1975,45
2025-03-03;ETF;1954,52
2025-03-04;ETF;1940,3
2025-03-05;ETF;1971,03
2025-03-06;ETF;1940,62
2025-03-07;ETF;1953,7
2025-03-10;ETF;1903,18
2025-03-11;ETF;1893,21
2025-03-12;ETF;1904,49
2025-03-13;ETF;1882,75
2025-03-14;ETF;1920,19
2025-03-17;ETF;1939,32
2025-03-18;ETF;1925,42
2025-03-19;ETF;1941,11
2025-03-20;ETF;1932,94
2025-03-21;ETF;1928,85
2025-03-24;ETF;1957,14
2025-03-25;ETF;1958,12
2025-03-26;ETF;1936,54
2025-03-27;ETF;1933,76
2025-03-28;ETF;1900,41
2025-03-31;ETF;1902,86
2025-04-01;ETF;1909,56
2025-04-02;ETF;1919,37
2025-04-03;ETF;1845,96
2025-04-04;ETF;1732,99
2025-04-07;ETF;1716,15
2025-04-08;ETF;1693,59
2025-04-09;ETF;1842,53
2025-04-10;ETF;1786,13
2025-04-11;ETF;1816,37
2025-04-14;ETF;1841,71
2025-04-15;ETF;1842,86
2025-04-16;ETF;1813,59
2025-04-17;ETF;1821,28
2025-04-21;ETF;1791,85
2025-04-22;ETF;1832,23
2025-04-23;ETF;1854,63
2025-04-24;ETF;1888,47
2025-04-25;ETF;1899,42
2025-04-28;ETF;1903,02
2025-04-29;ETF;1912,67
2025-04-30;ETF;1912,67
2025-05-01;ETF;1919,7
2025-05-02;ETF;1952,23
2025-05-05;ETF;1948,31
2025-05-06;ETF;1937,03
2025-05-07;ETF;1938,66
2025-05-08;ETF;1945,04
2025-05-09;ETF;1947,65
2025-05-12;ETF;1995,07
2025-05-13;ETF;2005,69
2025-05-14;ETF;2007,49
2025-05-15;ETF;2018,28
2025-05-16;ETF;2027,93
2025-05-19;ETF;2034,3
2025-05-20;ETF;2032,01
2025-05-21;ETF;2006,84
2025-05-22;ETF;2005,69
2025-05-23;ETF;1999,48
2025-05-27;ETF;2033,0
2025-05-28;ETF;2018,45
2025-05-29;ETF;2025,8
2025-05-30;ETF;2021,55
2025-06-02;ETF;2036,59
2025-06-03;ETF;2041,17
2025-06-04;ETF;2046,4
2025-06-05;ETF;2040,35
2025-06-06;ETF;2056,05
2025-06-09;ETF;2058,66
2025-06-10;ETF;2068,47
2025-06-11;ETF;2065,69
2025-06-12;ETF;2073,87
2025-06-13;ETF;2050,0
2025-06-16;ETF;2067,97
2025-06-17;ETF;2047,05
2025-06-18;ETF;2047,71
2025-06-20;ETF;2038,65
2025-06-23;ETF;2056,93
2025-06-24;ETF;2084,12
2025-06-25;ETF;2082,64
2025-06-26;ETF;2100,1
2025-06-27;ETF;2109,49
2025-06-30;ETF;2118,72
2025-07-01;ETF;2117,56
2025-07-02;ETF;2126,13
2025-07-03;ETF;2138,32
2025-07-07;ETF;2119,71
2025-07-08;ETF;2123,33
2025-07-09;ETF;2134,86
2025-07-10;ETF;2139,31
2025-07-11;ETF;2128,6
2025-07-14;ETF;2131,57
2025-07-15;ETF;2122,67
2025-07-16;ETF;2130,91
2025-07-17;ETF;2139,48
2025-07-18;ETF;2137,83
2025-07-21;ETF;2143,92
2025-07-22;ETF;2147,55
2025-07-23;ETF;2173,09
2025-07-24;ETF;2168,64
2025-07-25;ETF;2172,76
2025-07-28;ETF;2163,04
2025-07-29;ETF;2159,08
2025-07-30;ETF;2151,83
2025-07-31;ETF;2141,12
2025-08-01;ETF;2114,1
2025-08-04;ETF;2144,58
